fiscal_year,year,month,month_numeric,data_from_table,measure_type,portfolio_category,line_item,value,released_on,updated_on,data_source,data_url
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,plain_debt,687977.1562999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,structured_debt,76.9073,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,equity_derivative,186.13719999999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,mutual_fund,6137.929899999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,others,19008.1186,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,total,759990.94,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,listed_equity,9687.370299999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,unlisted_equity,55.667500000000004,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,plain_debt,39025.6753,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,structured_debt,427.1853,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,equity_derivative,-2.3055,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,mutual_fund,5190.391800000001,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,others,307.6961000000002,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,total,54691.6808,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,advisory,total,179906,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,listed_equity,55178.916600000026,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,unlisted_equity,1168.8079999999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,plain_debt,727002.8315999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,structured_debt,504.0926,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,equity_derivative,183.83169999999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,mutual_fund,11328.3217,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,others,19315.814700000003,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,October,10,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,total,994588.6207999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,discretionary,,50890,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,non_discretionary,,3570,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,advisory,,2279,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,listed_equity,46914.80489999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,unlisted_equity,1017.859,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,plain_debt,696267.3615999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,structured_debt,77.2008,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,equity_derivative,192.1706,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,mutual_fund,6205.284299999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,others,18682.555700000008,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,total,769357.24,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,listed_equity,9947.2043,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,unlisted_equity,42.15870000000001,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,plain_debt,39694.0693,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,structured_debt,410.1856,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,equity_derivative,-2.5434,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,mutual_fund,5284.4225,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,others,261.0537,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,non_discretionary,total,55636.55069999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,advisory,total,185780,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,listed_equity,56862.00919999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,unlisted_equity,1060.0177,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,plain_debt,735961.4308999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,structured_debt,487.38640000000004,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,equity_derivative,189.62720000000002,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,mutual_fund,11489.706799999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,others,18943.60940000001,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,November,11,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,grand_total,total,1010773.7907,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,discretionary,,53874,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,non_discretionary,,3598,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,number_of_clients,advisory,,2274,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,listed_equity,47657.8893,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,unlisted_equity,972.2452,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,plain_debt,710738.7707999998,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,structured_debt,87.95909999999999,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,equity_derivative,180.7098,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2015-16,2015,December,12,Table 62: Assets Under Management by Portfolio Managers,aum_inr_crore,discretionary,mutual_fund,6226.5394,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
